Path no.	a	b	c	E_P	R_P	I_P	Length	No. pixel
1.0	0.3333333333333333	0.3333333333333333	0.3333333333333333	15.151290957715773	0.31677860246882494	69.58272514571127	1306.2688883058318	259.0
2.0	0.19371294336139652	0.19371294336139652	0.6125741132772069	16.95333300225774	0.31677860246882494	68.45587525595602	1328.796117837947	260.0
3.0	0.08333333333333333	0.08333333333333333	0.8333333333333334	17.46183955042041	0.31677860246882494	68.31717214812215	1320.4227910153186	257.0
4.0	0.19371294336139652	0.6125741132772069	0.19371294336139652	15.138870437032494	0.14780880536867635	69.7877447389501	1315.798330305832	261.0
5.0	0.1365270594958143	0.4317364702520928	0.4317364702520928	17.29742352385795	0.15414529231631474	68.45587525595602	1332.7433419561946	260.0
6.0	0.07061011116965424	0.22328877713380335	0.7061011116965423	17.80593007202062	0.15414529231631474	68.31717214812215	1324.370015133566	257.0
7.0	0.08333333333333333	0.8333333333333334	0.08333333333333333	15.618569755131638	0.048377180179248545	69.880213477506	1316.9544454832035	260.0
8.0	0.07061011116965424	0.7061011116965423	0.22328877713380335	17.78894683751184	0.07274164795736393	68.45587525595602	1333.8994571335663	259.0
9.0	0.047619047619047616	0.47619047619047616	0.47619047619047616	18.297453385674515	0.07274164795736393	68.31717214812215	1325.526130310938	256.0
10.0	0.6125741132772069	0.19371294336139652	0.19371294336139652	9.635768237269883	0.6701177455703515	80.50722516542305	1241.4783086503626	257.0
11.0	0.4317364702520928	0.1365270594958143	0.4317364702520928	15.151290957715773	0.31677860246882494	69.58272514571127	1306.2688883058318	259.0
12.0	0.22328877713380335	0.07061011116965424	0.7061011116965423	16.95333300225774	0.31677860246882494	68.45587525595602	1328.796117837947	260.0
13.0	0.43173647025209283	0.43173647025209283	0.1365270594958143	10.58815996754419	0.09269499618537759	78.6053191247122	1219.1494371233537	249.0
14.0	0.33333333333333337	0.33333333333333337	0.33333333333333337	15.151290957715773	0.31677860246882494	69.58272514571127	1306.2688883058318	259.0
15.0	0.19371294336139655	0.19371294336139655	0.6125741132772068	16.95333300225774	0.31677860246882494	68.45587525595602	1328.796117837947	260.0
16.0	0.22328877713380335	0.7061011116965423	0.07061011116965424	10.721197373066929	0.05335188998868423	78.39386717679031	1216.3583281824776	248.0
17.0	0.19371294336139655	0.6125741132772068	0.19371294336139655	15.138870437032494	0.14780880536867635	69.7877447389501	1315.798330305832	261.0
18.0	0.13652705949581434	0.4317364702520929	0.4317364702520929	17.29742352385795	0.15414529231631474	68.45587525595602	1332.7433419561946	260.0
19.0	0.8333333333333334	0.08333333333333333	0.08333333333333333	6.4396123671785945	1.1147685486299603	96.03311477688095	976.7678049999998	206.0
20.0	0.7061011116965423	0.07061011116965424	0.22328877713380335	9.635768237269883	0.6701177455703515	80.50722516542305	1241.4783086503626	257.0
21.0	0.47619047619047616	0.047619047619047616	0.47619047619047616	15.151290957715773	0.31677860246882494	69.58272514571127	1306.2688883058318	259.0
22.0	0.7061011116965423	0.22328877713380335	0.07061011116965424	6.457283908732708	1.0534338032484771	95.99081377771637	976.7678049999998	206.0
23.0	0.6125741132772068	0.19371294336139655	0.19371294336139655	9.635768237269883	0.6701177455703515	80.50722516542305	1241.4783086503626	257.0
24.0	0.4317364702520929	0.13652705949581434	0.4317364702520929	15.151290957715773	0.31677860246882494	69.58272514571127	1306.2688883058318	259.0
25.0	0.47619047619047616	0.47619047619047616	0.047619047619047616	6.6538910521718595	0.9727699184620217	94.70293160930805	983.5061380591237	207.0
26.0	0.4317364702520929	0.4317364702520929	0.13652705949581434	10.58815996754419	0.09269499618537759	78.6053191247122	1219.1494371233537	249.0
